date,temp,month,year,scen
16.12.06,29.94476,12,2006,RCP6.0
16.01.07,29.29885,1,2007,RCP6.0
15.02.07,29.3207,2,2007,RCP6.0
16.03.07,28.14346,3,2007,RCP6.0
16.04.07,26.10677,4,2007,RCP6.0
16.05.07,22.65084,5,2007,RCP6.0
16.06.07,19.68337,6,2007,RCP6.0
16.07.07,20.5542,7,2007,RCP6.0
16.08.07,24.15804,8,2007,RCP6.0
16.09.07,28.8495,9,2007,RCP6.0
16.10.07,29.68145,10,2007,RCP6.0
16.11.07,30.10183,11,2007,RCP6.0
16.12.07,30.0431,12,2007,RCP6.0
16.01.08,28.46893,1,2008,RCP6.0
15.02.08,29.41262,2,2008,RCP6.0
16.03.08,27.33224,3,2008,RCP6.0
16.04.08,25.0511,4,2008,RCP6.0
16.05.08,21.14187,5,2008,RCP6.0
16.06.08,19.5502,6,2008,RCP6.0
16.07.08,20.13638,7,2008,RCP6.0
16.08.08,23.02426,8,2008,RCP6.0
16.09.08,26.63894,9,2008,RCP6.0
16.10.08,28.47497,10,2008,RCP6.0
16.11.08,30.61788,11,2008,RCP6.0
16.12.08,31.01394,12,2008,RCP6.0
16.01.09,29.43664,1,2009,RCP6.0
15.02.09,27.75912,2,2009,RCP6.0
16.03.09,27.096,3,2009,RCP6.0
16.04.09,24.39236,4,2009,RCP6.0
16.05.09,20.53243,5,2009,RCP6.0
16.06.09,18.35018,6,2009,RCP6.0
16.07.09,19.89675,7,2009,RCP6.0
16.08.09,23.4316,8,2009,RCP6.0
16.09.09,27.39465,9,2009,RCP6.0
16.10.09,27.9655,10,2009,RCP6.0
16.11.09,30.60436,11,2009,RCP6.0
16.12.09,30.5244,12,2009,RCP6.0
16.01.10,29.66735,1,2010,RCP6.0
15.02.10,29.013,2,2010,RCP6.0
16.03.10,28.2604,3,2010,RCP6.0
16.04.10,26.43463,4,2010,RCP6.0
16.05.10,22.08828,5,2010,RCP6.0
16.06.10,17.77523,6,2010,RCP6.0
16.07.10,20.77178,7,2010,RCP6.0
16.08.10,24.05233,8,2010,RCP6.0
16.09.10,29.12557,9,2010,RCP6.0
16.10.10,30.06252,10,2010,RCP6.0
16.11.10,30.7145,11,2010,RCP6.0
16.12.10,29.51443,12,2010,RCP6.0
16.01.11,29.97418,1,2011,RCP6.0
15.02.11,28.75643,2,2011,RCP6.0
16.03.11,28.0094,3,2011,RCP6.0
16.04.11,25.62863,4,2011,RCP6.0
16.05.11,22.63824,5,2011,RCP6.0
16.06.11,20.27966,6,2011,RCP6.0
16.07.11,20.514,7,2011,RCP6.0
16.08.11,24.22177,8,2011,RCP6.0
16.09.11,28.834,9,2011,RCP6.0
16.10.11,30.536,10,2011,RCP6.0
16.11.11,29.82253,11,2011,RCP6.0
16.12.11,29.93118,12,2011,RCP6.0
16.01.12,30.43612,1,2012,RCP6.0
15.02.12,29.82925,2,2012,RCP6.0
16.03.12,27.16653,3,2012,RCP6.0
16.04.12,26.0706,4,2012,RCP6.0
16.05.12,22.3598,5,2012,RCP6.0
16.06.12,20.34396,6,2012,RCP6.0
16.07.12,20.39666,7,2012,RCP6.0
16.08.12,24.33856,8,2012,RCP6.0
16.09.12,28.54257,9,2012,RCP6.0
16.10.12,30.07897,10,2012,RCP6.0
16.11.12,31.33645,11,2012,RCP6.0
16.12.12,30.35082,12,2012,RCP6.0
16.01.13,30.2725,1,2013,RCP6.0
15.02.13,28.76028,2,2013,RCP6.0
16.03.13,27.90432,3,2013,RCP6.0
16.04.13,24.30197,4,2013,RCP6.0
16.05.13,21.4979,5,2013,RCP6.0
16.06.13,19.48406,6,2013,RCP6.0
16.07.13,19.53845,7,2013,RCP6.0
16.08.13,23.40002,8,2013,RCP6.0
16.09.13,28.40475,9,2013,RCP6.0
16.10.13,30.13128,10,2013,RCP6.0
16.11.13,29.94012,11,2013,RCP6.0
16.12.13,30.09487,12,2013,RCP6.0
16.01.14,30.2972,1,2014,RCP6.0
15.02.14,28.9046,2,2014,RCP6.0
16.03.14,26.52606,3,2014,RCP6.0
16.04.14,25.16955,4,2014,RCP6.0
16.05.14,22.06225,5,2014,RCP6.0
16.06.14,19.6085,6,2014,RCP6.0
16.07.14,20.3419,7,2014,RCP6.0
16.08.14,23.54574,8,2014,RCP6.0
16.09.14,28.47854,9,2014,RCP6.0
16.10.14,31.64993,10,2014,RCP6.0
16.11.14,30.7682,11,2014,RCP6.0
16.12.14,30.50222,12,2014,RCP6.0
16.01.15,29.36883,1,2015,RCP6.0
15.02.15,27.82665,2,2015,RCP6.0
16.03.15,27.76876,3,2015,RCP6.0
16.04.15,26.35345,4,2015,RCP6.0
16.05.15,22.36825,5,2015,RCP6.0
16.06.15,20.40713,6,2015,RCP6.0
16.07.15,20.5932,7,2015,RCP6.0
16.08.15,23.7066,8,2015,RCP6.0
16.09.15,27.1085,9,2015,RCP6.0
16.10.15,31.0828,10,2015,RCP6.0
16.11.15,31.39907,11,2015,RCP6.0
16.12.15,32.25887,12,2015,RCP6.0
16.01.16,29.49825,1,2016,RCP6.0
15.02.16,29.55718,2,2016,RCP6.0
16.03.16,26.53076,3,2016,RCP6.0
16.04.16,24.8832,4,2016,RCP6.0
16.05.16,20.4995,5,2016,RCP6.0
16.06.16,18.43246,6,2016,RCP6.0
16.07.16,19.2585,7,2016,RCP6.0
16.08.16,23.938,8,2016,RCP6.0
16.09.16,28.09164,9,2016,RCP6.0
16.10.16,29.86395,10,2016,RCP6.0
16.11.16,29.80703,11,2016,RCP6.0
16.12.16,30.9736,12,2016,RCP6.0
16.01.17,30.8153,1,2017,RCP6.0
15.02.17,29.60397,2,2017,RCP6.0
16.03.17,27.51406,3,2017,RCP6.0
16.04.17,25.64416,4,2017,RCP6.0
16.05.17,23.0441,5,2017,RCP6.0
16.06.17,20.02065,6,2017,RCP6.0
16.07.17,20.69326,7,2017,RCP6.0
16.08.17,24.0289,8,2017,RCP6.0
16.09.17,29.07058,9,2017,RCP6.0
16.10.17,29.3852,10,2017,RCP6.0
16.11.17,29.21398,11,2017,RCP6.0
16.12.17,30.57437,12,2017,RCP6.0
16.01.18,30.05038,1,2018,RCP6.0
15.02.18,29.4856,2,2018,RCP6.0
16.03.18,28.3065,3,2018,RCP6.0
16.04.18,26.89575,4,2018,RCP6.0
16.05.18,21.3013,5,2018,RCP6.0
16.06.18,20.42956,6,2018,RCP6.0
16.07.18,19.88235,7,2018,RCP6.0
16.08.18,24.5148,8,2018,RCP6.0
16.09.18,28.83026,9,2018,RCP6.0
16.10.18,29.71127,10,2018,RCP6.0
16.11.18,31.24822,11,2018,RCP6.0
16.12.18,30.66238,12,2018,RCP6.0
16.01.19,30.3096,1,2019,RCP6.0
15.02.19,29.89413,2,2019,RCP6.0
16.03.19,27.20663,3,2019,RCP6.0
16.04.19,25.52508,4,2019,RCP6.0
16.05.19,21.83236,5,2019,RCP6.0
16.06.19,19.17837,6,2019,RCP6.0
16.07.19,20.15338,7,2019,RCP6.0
16.08.19,24.11395,8,2019,RCP6.0
16.09.19,27.65304,9,2019,RCP6.0
16.10.19,29.35946,10,2019,RCP6.0
16.11.19,29.30062,11,2019,RCP6.0
16.12.19,29.4512,12,2019,RCP6.0
16.01.20,29.57583,1,2020,RCP6.0
15.02.20,28.84988,2,2020,RCP6.0
16.03.20,26.9001,3,2020,RCP6.0
16.04.20,26.13705,4,2020,RCP6.0
16.05.20,21.36505,5,2020,RCP6.0
16.06.20,19.62,6,2020,RCP6.0
16.07.20,19.84536,7,2020,RCP6.0
16.08.20,22.59487,8,2020,RCP6.0
16.09.20,27.82153,9,2020,RCP6.0
16.10.20,30.52474,10,2020,RCP6.0
16.11.20,29.6907,11,2020,RCP6.0
16.12.20,31.44625,12,2020,RCP6.0
16.01.21,29.4013,1,2021,RCP6.0
15.02.21,28.46725,2,2021,RCP6.0
16.03.21,27.6144,3,2021,RCP6.0
16.04.21,24.95648,4,2021,RCP6.0
16.05.21,21.6976,5,2021,RCP6.0
16.06.21,19.6395,6,2021,RCP6.0
16.07.21,20.12972,7,2021,RCP6.0
16.08.21,24.2028,8,2021,RCP6.0
16.09.21,29.97982,9,2021,RCP6.0
16.10.21,29.64102,10,2021,RCP6.0
16.11.21,29.61862,11,2021,RCP6.0
16.12.21,31.09402,12,2021,RCP6.0
16.01.22,29.95367,1,2022,RCP6.0
15.02.22,29.11978,2,2022,RCP6.0
16.03.22,27.68188,3,2022,RCP6.0
16.04.22,26.331,4,2022,RCP6.0
16.05.22,22.06246,5,2022,RCP6.0
16.06.22,19.48922,6,2022,RCP6.0
16.07.22,20.10165,7,2022,RCP6.0
16.08.22,23.48342,8,2022,RCP6.0
16.09.22,27.40963,9,2022,RCP6.0
16.10.22,30.70327,10,2022,RCP6.0
16.11.22,31.98348,11,2022,RCP6.0
16.12.22,31.00335,12,2022,RCP6.0
16.01.23,30.6893,1,2023,RCP6.0
15.02.23,29.0495,2,2023,RCP6.0
16.03.23,27.47186,3,2023,RCP6.0
16.04.23,26.21774,4,2023,RCP6.0
16.05.23,22.56204,5,2023,RCP6.0
16.06.23,20.1501,6,2023,RCP6.0
16.07.23,20.4,7,2023,RCP6.0
16.08.23,25.2021,8,2023,RCP6.0
16.09.23,28.3955,9,2023,RCP6.0
16.10.23,31.3161,10,2023,RCP6.0
16.11.23,30.557,11,2023,RCP6.0
16.12.23,30.53176,12,2023,RCP6.0
16.01.24,29.9482,1,2024,RCP6.0
15.02.24,30.6172,2,2024,RCP6.0
16.03.24,28.75103,3,2024,RCP6.0
16.04.24,27.98043,4,2024,RCP6.0
16.05.24,24.4826,5,2024,RCP6.0
16.06.24,20.14263,6,2024,RCP6.0
16.07.24,20.96752,7,2024,RCP6.0
16.08.24,25.16982,8,2024,RCP6.0
16.09.24,29.33126,9,2024,RCP6.0
16.10.24,32.5143,10,2024,RCP6.0
16.11.24,31.1944,11,2024,RCP6.0
16.12.24,31.65328,12,2024,RCP6.0
16.01.25,31.1835,1,2025,RCP6.0
15.02.25,30.82256,2,2025,RCP6.0
16.03.25,29.12664,3,2025,RCP6.0
16.04.25,25.8682,4,2025,RCP6.0
16.05.25,23.61923,5,2025,RCP6.0
16.06.25,19.9524,6,2025,RCP6.0
16.07.25,21.00482,7,2025,RCP6.0
16.08.25,24.78625,8,2025,RCP6.0
16.09.25,28.40347,9,2025,RCP6.0
16.10.25,29.59384,10,2025,RCP6.0
16.11.25,30.2137,11,2025,RCP6.0
16.12.25,31.30114,12,2025,RCP6.0
16.01.26,31.09527,1,2026,RCP6.0
15.02.26,29.84597,2,2026,RCP6.0
16.03.26,27.91833,3,2026,RCP6.0
16.04.26,26.1489,4,2026,RCP6.0
16.05.26,21.8196,5,2026,RCP6.0
16.06.26,20.45663,6,2026,RCP6.0
16.07.26,20.89272,7,2026,RCP6.0
16.08.26,23.3808,8,2026,RCP6.0
16.09.26,29.07208,9,2026,RCP6.0
16.10.26,30.4076,10,2026,RCP6.0
16.11.26,31.1785,11,2026,RCP6.0
16.12.26,31.24276,12,2026,RCP6.0
16.01.27,31.05975,1,2027,RCP6.0
15.02.27,28.17312,2,2027,RCP6.0
16.03.27,27.67343,3,2027,RCP6.0
16.04.27,24.57244,4,2027,RCP6.0
16.05.27,20.98763,5,2027,RCP6.0
16.06.27,19.54476,6,2027,RCP6.0
16.07.27,19.71133,7,2027,RCP6.0
16.08.27,24.39364,8,2027,RCP6.0
16.09.27,29.81866,9,2027,RCP6.0
16.10.27,30.4848,10,2027,RCP6.0
16.11.27,29.97485,11,2027,RCP6.0
16.12.27,31.51882,12,2027,RCP6.0
16.01.28,30.98068,1,2028,RCP6.0
15.02.28,29.0577,2,2028,RCP6.0
16.03.28,27.55898,3,2028,RCP6.0
16.04.28,24.93777,4,2028,RCP6.0
16.05.28,22.0286,5,2028,RCP6.0
16.06.28,20.50317,6,2028,RCP6.0
16.07.28,21.0999,7,2028,RCP6.0
16.08.28,24.42812,8,2028,RCP6.0
16.09.28,28.2485,9,2028,RCP6.0
16.10.28,30.134,10,2028,RCP6.0
16.11.28,30.8482,11,2028,RCP6.0
16.12.28,29.63302,12,2028,RCP6.0
16.01.29,29.99642,1,2029,RCP6.0
15.02.29,29.09704,2,2029,RCP6.0
16.03.29,27.4529,3,2029,RCP6.0
16.04.29,26.34725,4,2029,RCP6.0
16.05.29,21.7367,5,2029,RCP6.0
16.06.29,19.9147,6,2029,RCP6.0
16.07.29,20.0153,7,2029,RCP6.0
16.08.29,23.58273,8,2029,RCP6.0
16.09.29,28.03436,9,2029,RCP6.0
16.10.29,30.87304,10,2029,RCP6.0
16.11.29,30.2016,11,2029,RCP6.0
16.12.29,29.1067,12,2029,RCP6.0
16.01.30,30.1858,1,2030,RCP6.0
15.02.30,29.44024,2,2030,RCP6.0
16.03.30,30.30215,3,2030,RCP6.0
16.04.30,25.04617,4,2030,RCP6.0
16.05.30,21.97762,5,2030,RCP6.0
16.06.30,21.38897,6,2030,RCP6.0
16.07.30,20.19204,7,2030,RCP6.0
16.08.30,24.7463,8,2030,RCP6.0
16.09.30,29.35995,9,2030,RCP6.0
16.10.30,30.83578,10,2030,RCP6.0
16.11.30,31.04864,11,2030,RCP6.0
16.12.30,30.7925,12,2030,RCP6.0
16.01.31,30.09966,1,2031,RCP6.0
15.02.31,29.9758,2,2031,RCP6.0
16.03.31,29.48626,3,2031,RCP6.0
16.04.31,24.4834,4,2031,RCP6.0
16.05.31,22.42285,5,2031,RCP6.0
16.06.31,19.4826,6,2031,RCP6.0
16.07.31,20.12307,7,2031,RCP6.0
16.08.31,24.21603,8,2031,RCP6.0
16.09.31,28.81152,9,2031,RCP6.0
16.10.31,30.42828,10,2031,RCP6.0
16.11.31,30.3569,11,2031,RCP6.0
16.12.31,30.0605,12,2031,RCP6.0
16.01.32,29.52688,1,2032,RCP6.0
15.02.32,30.04608,2,2032,RCP6.0
16.03.32,28.33752,3,2032,RCP6.0
16.04.32,26.2407,4,2032,RCP6.0
16.05.32,22.25103,5,2032,RCP6.0
16.06.32,20.07903,6,2032,RCP6.0
16.07.32,20.83624,7,2032,RCP6.0
16.08.32,23.8,8,2032,RCP6.0
16.09.32,28.00988,9,2032,RCP6.0
16.10.32,30.25924,10,2032,RCP6.0
16.11.32,30.78176,11,2032,RCP6.0
16.12.32,31.74,12,2032,RCP6.0
16.01.33,31.214,1,2033,RCP6.0
15.02.33,30.83157,2,2033,RCP6.0
16.03.33,28.0804,3,2033,RCP6.0
16.04.33,25.66662,4,2033,RCP6.0
16.05.33,22.274,5,2033,RCP6.0
16.06.33,20.52697,6,2033,RCP6.0
16.07.33,20.78607,7,2033,RCP6.0
16.08.33,24.11666,8,2033,RCP6.0
16.09.33,28.79037,9,2033,RCP6.0
16.10.33,30.3581,10,2033,RCP6.0
16.11.33,29.86935,11,2033,RCP6.0
16.12.33,30.84896,12,2033,RCP6.0
16.01.34,31.5379,1,2034,RCP6.0
15.02.34,29.0153,2,2034,RCP6.0
16.03.34,28.11978,3,2034,RCP6.0
16.04.34,26.29052,4,2034,RCP6.0
16.05.34,22.53268,5,2034,RCP6.0
16.06.34,21.473,6,2034,RCP6.0
16.07.34,21.48565,7,2034,RCP6.0
16.08.34,24.95718,8,2034,RCP6.0
16.09.34,27.7458,9,2034,RCP6.0
16.10.34,29.68603,10,2034,RCP6.0
16.11.34,30.89315,11,2034,RCP6.0
16.12.34,30.36117,12,2034,RCP6.0
16.01.35,29.81442,1,2035,RCP6.0
15.02.35,31.05825,2,2035,RCP6.0
16.03.35,27.2931,3,2035,RCP6.0
16.04.35,25.912,4,2035,RCP6.0
16.05.35,21.46765,5,2035,RCP6.0
16.06.35,19.0814,6,2035,RCP6.0
16.07.35,20.27905,7,2035,RCP6.0
16.08.35,25.06997,8,2035,RCP6.0
16.09.35,27.5936,9,2035,RCP6.0
16.10.35,31.61523,10,2035,RCP6.0
16.11.35,32.3613,11,2035,RCP6.0
16.12.35,31.36886,12,2035,RCP6.0
16.01.36,29.81393,1,2036,RCP6.0
15.02.36,30.25707,2,2036,RCP6.0
16.03.36,28.62002,3,2036,RCP6.0
16.04.36,25.93014,4,2036,RCP6.0
16.05.36,22.6854,5,2036,RCP6.0
16.06.36,20.38995,6,2036,RCP6.0
16.07.36,20.36758,7,2036,RCP6.0
16.08.36,23.95565,8,2036,RCP6.0
16.09.36,29.90194,9,2036,RCP6.0
16.10.36,31.21374,10,2036,RCP6.0
16.11.36,30.8216,11,2036,RCP6.0
16.12.36,29.24102,12,2036,RCP6.0
16.01.37,30.31313,1,2037,RCP6.0
15.02.37,28.82925,2,2037,RCP6.0
16.03.37,27.13397,3,2037,RCP6.0
16.04.37,25.76083,4,2037,RCP6.0
16.05.37,23.07324,5,2037,RCP6.0
16.06.37,21.04424,6,2037,RCP6.0
16.07.37,20.47555,7,2037,RCP6.0
16.08.37,23.87686,8,2037,RCP6.0
16.09.37,29.46734,9,2037,RCP6.0
16.10.37,32.15914,10,2037,RCP6.0
16.11.37,30.77676,11,2037,RCP6.0
16.12.37,30.2454,12,2037,RCP6.0
16.01.38,29.15594,1,2038,RCP6.0
15.02.38,27.5349,2,2038,RCP6.0
16.03.38,28.19552,3,2038,RCP6.0
16.04.38,25.145,4,2038,RCP6.0
16.05.38,22.6299,5,2038,RCP6.0
16.06.38,20.51843,6,2038,RCP6.0
16.07.38,20.51907,7,2038,RCP6.0
16.08.38,23.63723,8,2038,RCP6.0
16.09.38,29.05612,9,2038,RCP6.0
16.10.38,29.9745,10,2038,RCP6.0
16.11.38,31.37124,11,2038,RCP6.0
16.12.38,31.55444,12,2038,RCP6.0
16.01.39,29.75524,1,2039,RCP6.0
15.02.39,29.8112,2,2039,RCP6.0
16.03.39,30.0824,3,2039,RCP6.0
16.04.39,27.82217,4,2039,RCP6.0
16.05.39,23.69592,5,2039,RCP6.0
16.06.39,20.8791,6,2039,RCP6.0
16.07.39,21.18185,7,2039,RCP6.0
16.08.39,24.9299,8,2039,RCP6.0
16.09.39,30.41512,9,2039,RCP6.0
16.10.39,31.74645,10,2039,RCP6.0
16.11.39,30.93948,11,2039,RCP6.0
16.12.39,31.81155,12,2039,RCP6.0
16.01.40,31.98464,1,2040,RCP6.0
15.02.40,30.869,2,2040,RCP6.0
16.03.40,28.42706,3,2040,RCP6.0
16.04.40,26.166,4,2040,RCP6.0
16.05.40,23.20355,5,2040,RCP6.0
16.06.40,21.88918,6,2040,RCP6.0
16.07.40,21.37954,7,2040,RCP6.0
16.08.40,24.9721,8,2040,RCP6.0
16.09.40,30.5266,9,2040,RCP6.0
16.10.40,31.1328,10,2040,RCP6.0
16.11.40,30.14562,11,2040,RCP6.0
16.12.40,31.41552,12,2040,RCP6.0
16.01.41,31.23867,1,2041,RCP6.0
15.02.41,30.74236,2,2041,RCP6.0
16.03.41,28.9353,3,2041,RCP6.0
16.04.41,26.12646,4,2041,RCP6.0
16.05.41,21.20876,5,2041,RCP6.0
16.06.41,21.42153,6,2041,RCP6.0
16.07.41,20.65658,7,2041,RCP6.0
16.08.41,23.9729,8,2041,RCP6.0
16.09.41,29.87048,9,2041,RCP6.0
16.10.41,32.02554,10,2041,RCP6.0
16.11.41,32.6291,11,2041,RCP6.0
16.12.41,32.65716,12,2041,RCP6.0
16.01.42,30.26974,1,2042,RCP6.0
15.02.42,31.17495,2,2042,RCP6.0
16.03.42,29.45706,3,2042,RCP6.0
16.04.42,25.7734,4,2042,RCP6.0
16.05.42,22.5411,5,2042,RCP6.0
16.06.42,20.33367,6,2042,RCP6.0
16.07.42,21.61593,7,2042,RCP6.0
16.08.42,24.4205,8,2042,RCP6.0
16.09.42,29.26214,9,2042,RCP6.0
16.10.42,30.8316,10,2042,RCP6.0
16.11.42,30.32485,11,2042,RCP6.0
16.12.42,30.8506,12,2042,RCP6.0
16.01.43,31.17086,1,2043,RCP6.0
15.02.43,31.0308,2,2043,RCP6.0
16.03.43,29.22033,3,2043,RCP6.0
16.04.43,26.26364,4,2043,RCP6.0
16.05.43,22.33627,5,2043,RCP6.0
16.06.43,20.518,6,2043,RCP6.0
16.07.43,21.41244,7,2043,RCP6.0
16.08.43,24.38973,8,2043,RCP6.0
16.09.43,28.56704,9,2043,RCP6.0
16.10.43,30.9948,10,2043,RCP6.0
16.11.43,31.7524,11,2043,RCP6.0
16.12.43,29.99297,12,2043,RCP6.0
16.01.44,31.70995,1,2044,RCP6.0
15.02.44,31.86608,2,2044,RCP6.0
16.03.44,29.93228,3,2044,RCP6.0
16.04.44,26.71118,4,2044,RCP6.0
16.05.44,22.36505,5,2044,RCP6.0
16.06.44,21.00906,6,2044,RCP6.0
16.07.44,21.72024,7,2044,RCP6.0
16.08.44,25.7115,8,2044,RCP6.0
16.09.44,29.17455,9,2044,RCP6.0
16.10.44,30.9665,10,2044,RCP6.0
16.11.44,30.7887,11,2044,RCP6.0
16.12.44,31.14126,12,2044,RCP6.0
16.01.45,31.73687,1,2045,RCP6.0
15.02.45,30.18792,2,2045,RCP6.0
16.03.45,30.11227,3,2045,RCP6.0
16.04.45,27.29168,4,2045,RCP6.0
16.05.45,23.25732,5,2045,RCP6.0
16.06.45,19.96456,6,2045,RCP6.0
16.07.45,20.67056,7,2045,RCP6.0
16.08.45,24.9865,8,2045,RCP6.0
16.09.45,28.90402,9,2045,RCP6.0
16.10.45,29.62216,10,2045,RCP6.0
16.11.45,30.81106,11,2045,RCP6.0
16.12.45,31.348,12,2045,RCP6.0
16.01.46,31.1166,1,2046,RCP6.0
15.02.46,30.54012,2,2046,RCP6.0
16.03.46,28.631,3,2046,RCP6.0
16.04.46,26.78768,4,2046,RCP6.0
16.05.46,23.37292,5,2046,RCP6.0
16.06.46,20.42962,6,2046,RCP6.0
16.07.46,21.3072,7,2046,RCP6.0
16.08.46,25.49282,8,2046,RCP6.0
16.09.46,28.53823,9,2046,RCP6.0
16.10.46,30.73025,10,2046,RCP6.0
16.11.46,30.37832,11,2046,RCP6.0
16.12.46,31.28234,12,2046,RCP6.0
16.01.47,32.31634,1,2047,RCP6.0
15.02.47,31.5938,2,2047,RCP6.0
16.03.47,29.94488,3,2047,RCP6.0
16.04.47,27.34683,4,2047,RCP6.0
16.05.47,22.04214,5,2047,RCP6.0
16.06.47,20.38406,6,2047,RCP6.0
16.07.47,21.45724,7,2047,RCP6.0
16.08.47,25.25317,8,2047,RCP6.0
16.09.47,30.33157,9,2047,RCP6.0
16.10.47,31.53484,10,2047,RCP6.0
16.11.47,30.6342,11,2047,RCP6.0
16.12.47,31.04748,12,2047,RCP6.0
16.01.48,30.8414,1,2048,RCP6.0
15.02.48,30.66842,2,2048,RCP6.0
16.03.48,29.17272,3,2048,RCP6.0
16.04.48,26.36492,4,2048,RCP6.0
16.05.48,23.1233,5,2048,RCP6.0
16.06.48,20.85272,6,2048,RCP6.0
16.07.48,20.823,7,2048,RCP6.0
16.08.48,25.14172,8,2048,RCP6.0
16.09.48,30.1218,9,2048,RCP6.0
16.10.48,32.06393,10,2048,RCP6.0
16.11.48,31.18774,11,2048,RCP6.0
16.12.48,30.36764,12,2048,RCP6.0
16.01.49,30.45522,1,2049,RCP6.0
15.02.49,30.8652,2,2049,RCP6.0
16.03.49,29.31185,3,2049,RCP6.0
16.04.49,26.94,4,2049,RCP6.0
16.05.49,22.6259,5,2049,RCP6.0
16.06.49,21.4159,6,2049,RCP6.0
16.07.49,21.68273,7,2049,RCP6.0
16.08.49,24.06024,8,2049,RCP6.0
16.09.49,28.4214,9,2049,RCP6.0
16.10.49,30.64248,10,2049,RCP6.0
16.11.49,31.26693,11,2049,RCP6.0
16.12.49,31.24734,12,2049,RCP6.0
16.01.50,29.90023,1,2050,RCP6.0
15.02.50,32.11398,2,2050,RCP6.0
16.03.50,28.57485,3,2050,RCP6.0
16.04.50,26.19628,4,2050,RCP6.0
16.05.50,23.0293,5,2050,RCP6.0
16.06.50,21.64993,6,2050,RCP6.0
16.07.50,21.69637,7,2050,RCP6.0
16.08.50,25.22463,8,2050,RCP6.0
16.09.50,31.02133,9,2050,RCP6.0
16.10.50,31.85766,10,2050,RCP6.0
16.11.50,31.2874,11,2050,RCP6.0
16.12.50,32.2779,12,2050,RCP6.0
16.01.51,30.89962,1,2051,RCP6.0
15.02.51,30.91772,2,2051,RCP6.0
16.03.51,29.0035,3,2051,RCP6.0
16.04.51,26.78585,4,2051,RCP6.0
16.05.51,22.3534,5,2051,RCP6.0
16.06.51,19.94662,6,2051,RCP6.0
16.07.51,21.36126,7,2051,RCP6.0
16.08.51,24.7215,8,2051,RCP6.0
16.09.51,28.65167,9,2051,RCP6.0
16.10.51,32.6426,10,2051,RCP6.0
16.11.51,30.94238,11,2051,RCP6.0
16.12.51,31.58663,12,2051,RCP6.0
16.01.52,31.44732,1,2052,RCP6.0
15.02.52,31.23324,2,2052,RCP6.0
16.03.52,29.14166,3,2052,RCP6.0
16.04.52,26.52432,4,2052,RCP6.0
16.05.52,22.3204,5,2052,RCP6.0
16.06.52,20.97546,6,2052,RCP6.0
16.07.52,20.9239,7,2052,RCP6.0
16.08.52,25.6274,8,2052,RCP6.0
16.09.52,28.67965,9,2052,RCP6.0
16.10.52,31.20278,10,2052,RCP6.0
16.11.52,30.49108,11,2052,RCP6.0
16.12.52,30.23168,12,2052,RCP6.0
16.01.53,31.5111,1,2053,RCP6.0
15.02.53,30.1981,2,2053,RCP6.0
16.03.53,29.3902,3,2053,RCP6.0
16.04.53,26.2584,4,2053,RCP6.0
16.05.53,23.3293,5,2053,RCP6.0
16.06.53,21.01135,6,2053,RCP6.0
16.07.53,21.48956,7,2053,RCP6.0
16.08.53,24.87048,8,2053,RCP6.0
16.09.53,29.4437,9,2053,RCP6.0
16.10.53,30.59042,10,2053,RCP6.0
16.11.53,31.06933,11,2053,RCP6.0
16.12.53,31.06527,12,2053,RCP6.0
16.01.54,30.97256,1,2054,RCP6.0
15.02.54,30.37213,2,2054,RCP6.0
16.03.54,29.42993,3,2054,RCP6.0
16.04.54,26.54727,4,2054,RCP6.0
16.05.54,22.53896,5,2054,RCP6.0
16.06.54,21.28665,6,2054,RCP6.0
16.07.54,21.47314,7,2054,RCP6.0
16.08.54,25.08468,8,2054,RCP6.0
16.09.54,28.64108,9,2054,RCP6.0
16.10.54,31.76562,10,2054,RCP6.0
16.11.54,32.1918,11,2054,RCP6.0
16.12.54,32.12185,12,2054,RCP6.0
16.01.55,31.66448,1,2055,RCP6.0
15.02.55,31.5345,2,2055,RCP6.0
16.03.55,29.08575,3,2055,RCP6.0
16.04.55,28.04043,4,2055,RCP6.0
16.05.55,23.1907,5,2055,RCP6.0
16.06.55,21.29223,6,2055,RCP6.0
16.07.55,21.80963,7,2055,RCP6.0
16.08.55,25.30667,8,2055,RCP6.0
16.09.55,30.7736,9,2055,RCP6.0
16.10.55,31.33694,10,2055,RCP6.0
16.11.55,31.24896,11,2055,RCP6.0
16.12.55,31.82284,12,2055,RCP6.0
16.01.56,31.90737,1,2056,RCP6.0
15.02.56,31.40215,2,2056,RCP6.0
16.03.56,30.59268,3,2056,RCP6.0
16.04.56,26.82626,4,2056,RCP6.0
16.05.56,23.7559,5,2056,RCP6.0
16.06.56,21.18698,6,2056,RCP6.0
16.07.56,21.0599,7,2056,RCP6.0
16.08.56,25.9204,8,2056,RCP6.0
16.09.56,29.66537,9,2056,RCP6.0
16.10.56,31.50433,10,2056,RCP6.0
16.11.56,32.2102,11,2056,RCP6.0
16.12.56,32.28948,12,2056,RCP6.0
16.01.57,31.1415,1,2057,RCP6.0
15.02.57,30.17706,2,2057,RCP6.0
16.03.57,27.5485,3,2057,RCP6.0
16.04.57,25.20196,4,2057,RCP6.0
16.05.57,23.39733,5,2057,RCP6.0
16.06.57,20.31085,6,2057,RCP6.0
16.07.57,20.9826,7,2057,RCP6.0
16.08.57,24.37914,8,2057,RCP6.0
